Timestamp,Signal Type,Price,Additional Info
2025-07-06 15:41:51,RANGE | Signal: HOLD,106893.48,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106889.98,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106882.5,
2025-07-06 15:41:51,RANGE | Signal: HOLD,106874.95,
2025-07-06 15:41:52,RANGE | Signal: HOLD,106888.68,
2025-07-06 15:41:52,RANGE | Signal: HOLD,106890.77,
2025-07-06 15:41:52,RANGE | Signal: HOLD,106923.01,
2025-07-06 15:41:52,RANGE | Signal: HOLD,106933.49,
2025-07-06 15:41:52,RANGE | Signal: BUY,106966.93,
2025-07-06 15:41:52,RANGE | Signal: HOLD,106980.0,
2025-07-06 15:41:52,RANGE | Signal: HOLD,106998.99,
